nsd_73k_id,shared1000,included,exclusion_reason,overlaps_nsd_imagery,anchor_policy
41710,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
41778,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
41814,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
41927,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
41934,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42007,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42126,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42166,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42171,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42214,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42224,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42238,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42299,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42473,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42563,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42642,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42648,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42697,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42781,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42851,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42912,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42946,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
42980,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43107,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43156,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43157,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43159,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43164,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43224,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43250,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43288,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43428,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43429,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43445,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43465,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43500,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43619,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43675,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43689,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43746,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43818,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43820,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43852,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43950,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
43984,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44052,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44097,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44107,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44138,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44144,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44184,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44324,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44339,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44369,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44412,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44705,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44720,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44729,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44736,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44844,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44971,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
44980,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45129,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45213,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45356,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45595,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45632,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45746,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45750,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45837,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45843,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45945,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45981,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45982,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
45999,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46002,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46036,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46101,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46136,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46150,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46160,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46274,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46321,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46372,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46380,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46460,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46462,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46480,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46523,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46642,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46661,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46806,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46835,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
46861,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47033,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47070,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47099,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47200,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47290,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47293,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47321,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47408,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47598,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47600,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47614,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47656,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
47687,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48157,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48260,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48374,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48379,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48393,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48422,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48508,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48530,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48617,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48618,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48622,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48679,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48681,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48802,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48832,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
48839,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49076,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49152,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49156,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49234,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49466,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49480,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49622,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49731,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49923,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49944,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49955,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49957,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49969,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
49979,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50026,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50114,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50170,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50500,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50653,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50734,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50755,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50811,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
50882,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51051,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51052,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51062,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51077,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51148,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51171,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51185,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51521,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51745,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51788,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51843,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51907,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51928,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51965,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51983,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
51988,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52070,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52216,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52302,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52328,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52375,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52394,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52527,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52554,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52596,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52598,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52652,True,False,subj04_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52892,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52931,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
52990,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
53052,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
53070,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
53152,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
53155,True,True,,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
53157,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
53270,True,False,subj03_rep_beyond_collected;subj04_rep_beyond_collected;subj06_rep_beyond_collected;subj08_rep_beyond_collected,False,shared1000 & all-8-subj complete 3-rep coverage within collected sessions & not NSD-Imagery overlap
