participant,fold,split,identity,model,source_trial_row,source_beta_index,target_trial_row,target_beta_index,pairing_policy,root_seed_digest,child_seed_digest,derivation_version
subj07,fold_1,val,B:D,vis2img,61,205,174,654,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,886e699343eeeb29,PAIRING_V1
subj07,fold_1,val,B:D,vis2img,65,209,155,635,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,886e699343eeeb29,PAIRING_V1
subj07,fold_1,val,B:K,vis2img,57,201,152,632,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8e9da1c27c6c6198,PAIRING_V1
subj07,fold_1,val,B:K,vis2img,84,228,154,634,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,8e9da1c27c6c6198,PAIRING_V1
subj07,fold_1,val,B:T,vis2img,69,213,147,627,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,183e4d69afad5c5f,PAIRING_V1
subj07,fold_1,val,B:T,vis2img,80,224,166,646,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,183e4d69afad5c5f,PAIRING_V1
subj07,fold_1,val,B:W,vis2img,48,192,145,625,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,dabaaf86138969d0,PAIRING_V1
subj07,fold_1,val,B:W,vis2img,63,207,183,663,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,dabaaf86138969d0,PAIRING_V1
subj07,fold_1,test,A:E,vis2img,26,26,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,6d3429d13b5e9116,PAIRING_V1
subj07,fold_1,test,A:E,vis2img,32,32,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,6d3429d13b5e9116,PAIRING_V1
subj07,fold_1,test,A:H,vis2img,10,10,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cbd75d1d20c677f0,PAIRING_V1
subj07,fold_1,test,A:H,vis2img,14,14,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cbd75d1d20c677f0,PAIRING_V1
subj07,fold_1,test,A:L,vis2img,12,12,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4997951780ce122b,PAIRING_V1
subj07,fold_1,test,A:L,vis2img,27,27,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4997951780ce122b,PAIRING_V1
subj07,fold_1,test,A:P,vis2img,8,8,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9bbeab764017d96c,PAIRING_V1
subj07,fold_1,test,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9bbeab764017d96c,PAIRING_V1
subj07,fold_1,test,A:R,vis2img,22,22,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9fc37fafa0c07493,PAIRING_V1
subj07,fold_1,test,A:R,vis2img,30,30,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9fc37fafa0c07493,PAIRING_V1
subj07,fold_1,test,A:V,vis2img,1,1,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2e5033c8b4584eb3,PAIRING_V1
subj07,fold_1,test,A:V,vis2img,3,3,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2e5033c8b4584eb3,PAIRING_V1
subj07,fold_1,test,B:B,vis2img,66,210,144,624,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c7da10725ff5e931,PAIRING_V1
subj07,fold_1,test,B:B,vis2img,79,223,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,c7da10725ff5e931,PAIRING_V1
subj07,fold_1,test,B:C,vis2img,58,202,156,636,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,0343b429ecbfc9e7,PAIRING_V1
subj07,fold_1,test,B:C,vis2img,71,215,151,631,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,0343b429ecbfc9e7,PAIRING_V1
subj07,fold_1,test,B:D,vis2img,70,214,184,664,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2e6219804592b09b,PAIRING_V1
subj07,fold_1,test,B:D,vis2img,93,237,150,630,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,2e6219804592b09b,PAIRING_V1
subj07,fold_1,test,B:K,vis2img,67,211,187,667,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f90f094f2d5be332,PAIRING_V1
subj07,fold_1,test,B:K,vis2img,91,235,178,658,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f90f094f2d5be332,PAIRING_V1
subj07,fold_1,test,B:T,vis2img,52,196,162,642,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,483837259c120819,PAIRING_V1
subj07,fold_1,test,B:T,vis2img,92,236,190,670,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,483837259c120819,PAIRING_V1
subj07,fold_1,test,B:W,vis2img,56,200,177,657,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,518fcfa2f6a30bf0,PAIRING_V1
subj07,fold_1,test,B:W,vis2img,75,219,181,661,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,518fcfa2f6a30bf0,PAIRING_V1
subj07,fold_2,train,A:E,vis2img,6,6,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9c3489f6a2f676d7,PAIRING_V1
subj07,fold_2,train,A:E,vis2img,23,23,138,618,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9c3489f6a2f676d7,PAIRING_V1
subj07,fold_2,train,A:E,vis2img,26,26,114,594,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9c3489f6a2f676d7,PAIRING_V1
subj07,fold_2,train,A:E,vis2img,32,32,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9c3489f6a2f676d7,PAIRING_V1
subj07,fold_2,train,A:H,vis2img,10,10,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,53681f61e6574052,PAIRING_V1
subj07,fold_2,train,A:H,vis2img,14,14,119,599,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,53681f61e6574052,PAIRING_V1
subj07,fold_2,train,A:H,vis2img,24,24,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,53681f61e6574052,PAIRING_V1
subj07,fold_2,train,A:H,vis2img,35,35,113,593,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,53681f61e6574052,PAIRING_V1
subj07,fold_2,train,A:L,vis2img,0,0,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5bbc1fa0f754c53f,PAIRING_V1
subj07,fold_2,train,A:L,vis2img,4,4,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5bbc1fa0f754c53f,PAIRING_V1
subj07,fold_2,train,A:L,vis2img,12,12,131,611,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5bbc1fa0f754c53f,PAIRING_V1
subj07,fold_2,train,A:L,vis2img,27,27,110,590,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,5bbc1fa0f754c53f,PAIRING_V1
subj07,fold_2,train,A:P,vis2img,8,8,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bde7fbc54ddfa055,PAIRING_V1
subj07,fold_2,train,A:P,vis2img,13,13,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bde7fbc54ddfa055,PAIRING_V1
subj07,fold_2,train,A:P,vis2img,16,16,139,619,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bde7fbc54ddfa055,PAIRING_V1
subj07,fold_2,train,A:P,vis2img,34,34,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bde7fbc54ddfa055,PAIRING_V1
subj07,fold_2,train,A:R,vis2img,17,17,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,87f2b27781ce5f97,PAIRING_V1
subj07,fold_2,train,A:R,vis2img,22,22,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,87f2b27781ce5f97,PAIRING_V1
subj07,fold_2,train,A:R,vis2img,30,30,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,87f2b27781ce5f97,PAIRING_V1
subj07,fold_2,train,A:R,vis2img,46,46,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,87f2b27781ce5f97,PAIRING_V1
subj07,fold_2,train,A:V,vis2img,1,1,137,617,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f613c06bf71284a0,PAIRING_V1
subj07,fold_2,train,A:V,vis2img,3,3,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f613c06bf71284a0,PAIRING_V1
subj07,fold_2,train,A:V,vis2img,40,40,102,582,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f613c06bf71284a0,PAIRING_V1
subj07,fold_2,train,A:V,vis2img,45,45,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f613c06bf71284a0,PAIRING_V1
subj07,fold_2,train,B:B,vis2img,66,210,144,624,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,44d1553a5e94266f,PAIRING_V1
subj07,fold_2,train,B:B,vis2img,76,220,167,647,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,44d1553a5e94266f,PAIRING_V1
subj07,fold_2,train,B:B,vis2img,79,223,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,44d1553a5e94266f,PAIRING_V1
subj07,fold_2,train,B:B,vis2img,94,238,165,645,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,44d1553a5e94266f,PAIRING_V1
subj07,fold_2,train,B:C,vis2img,58,202,172,652,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b9badf035401aee5,PAIRING_V1
subj07,fold_2,train,B:C,vis2img,64,208,151,631,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b9badf035401aee5,PAIRING_V1
subj07,fold_2,train,B:C,vis2img,71,215,156,636,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b9badf035401aee5,PAIRING_V1
subj07,fold_2,train,B:C,vis2img,86,230,163,643,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b9badf035401aee5,PAIRING_V1
subj07,fold_2,train,B:D,vis2img,51,195,150,630,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cd47e43989b25e68,PAIRING_V1
subj07,fold_2,train,B:D,vis2img,54,198,184,664,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cd47e43989b25e68,PAIRING_V1
subj07,fold_2,train,B:D,vis2img,70,214,160,640,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cd47e43989b25e68,PAIRING_V1
subj07,fold_2,train,B:D,vis2img,93,237,157,637,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,cd47e43989b25e68,PAIRING_V1
subj07,fold_2,train,B:K,vis2img,55,199,168,648,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fdaf3ebf184f8989,PAIRING_V1
subj07,fold_2,train,B:K,vis2img,67,211,187,667,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fdaf3ebf184f8989,PAIRING_V1
subj07,fold_2,train,B:K,vis2img,78,222,178,658,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fdaf3ebf184f8989,PAIRING_V1
subj07,fold_2,train,B:K,vis2img,91,235,176,656,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fdaf3ebf184f8989,PAIRING_V1
subj07,fold_2,train,B:T,vis2img,52,196,190,670,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e5ba62ba9b5fe382,PAIRING_V1
subj07,fold_2,train,B:T,vis2img,74,218,162,642,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e5ba62ba9b5fe382,PAIRING_V1
subj07,fold_2,train,B:T,vis2img,88,232,180,660,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e5ba62ba9b5fe382,PAIRING_V1
subj07,fold_2,train,B:T,vis2img,92,236,182,662,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e5ba62ba9b5fe382,PAIRING_V1
subj07,fold_2,train,B:W,vis2img,50,194,153,633,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a1f243d8d658f44,PAIRING_V1
subj07,fold_2,train,B:W,vis2img,56,200,171,651,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a1f243d8d658f44,PAIRING_V1
subj07,fold_2,train,B:W,vis2img,75,219,177,657,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a1f243d8d658f44,PAIRING_V1
subj07,fold_2,train,B:W,vis2img,87,231,181,661,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9a1f243d8d658f44,PAIRING_V1
subj07,fold_2,val,A:E,vis2img,9,9,107,587,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,74ce9f8a0d10cdaa,PAIRING_V1
subj07,fold_2,val,A:E,vis2img,38,38,123,603,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,74ce9f8a0d10cdaa,PAIRING_V1
subj07,fold_2,val,A:H,vis2img,18,18,104,584,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9f1ceab91fa45be6,PAIRING_V1
subj07,fold_2,val,A:H,vis2img,21,21,121,601,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,9f1ceab91fa45be6,PAIRING_V1
subj07,fold_2,val,A:L,vis2img,7,7,99,579,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7121761274f7f6aa,PAIRING_V1
subj07,fold_2,val,A:L,vis2img,29,29,115,595,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,7121761274f7f6aa,PAIRING_V1
subj07,fold_2,val,A:P,vis2img,11,11,141,621,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a275e56bc9ca639c,PAIRING_V1
subj07,fold_2,val,A:P,vis2img,37,37,122,602,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a275e56bc9ca639c,PAIRING_V1
subj07,fold_2,val,A:R,vis2img,5,5,103,583,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4cb6b6b46e1cd5fd,PAIRING_V1
subj07,fold_2,val,A:R,vis2img,44,44,136,616,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,4cb6b6b46e1cd5fd,PAIRING_V1
subj07,fold_2,val,A:V,vis2img,31,31,128,608,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,db858347ce817285,PAIRING_V1
subj07,fold_2,val,A:V,vis2img,33,33,132,612,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,db858347ce817285,PAIRING_V1
subj07,fold_2,val,B:B,vis2img,83,227,173,653,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,13c10d1a5d64ae10,PAIRING_V1
subj07,fold_2,val,B:B,vis2img,85,229,179,659,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,13c10d1a5d64ae10,PAIRING_V1
subj07,fold_2,val,B:C,vis2img,49,193,186,666,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d2790bb3bf9b4bb4,PAIRING_V1
subj07,fold_2,val,B:C,vis2img,73,217,158,638,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d2790bb3bf9b4bb4,PAIRING_V1
subj07,fold_2,val,B:D,vis2img,61,205,155,635,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b68ce30194929dc3,PAIRING_V1
subj07,fold_2,val,B:D,vis2img,65,209,174,654,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b68ce30194929dc3,PAIRING_V1
subj07,fold_2,val,B:K,vis2img,57,201,152,632,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,98f12621d7cb33c7,PAIRING_V1
subj07,fold_2,val,B:K,vis2img,84,228,154,634,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,98f12621d7cb33c7,PAIRING_V1
subj07,fold_2,val,B:T,vis2img,69,213,166,646,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,6c595e436c99554e,PAIRING_V1
subj07,fold_2,val,B:T,vis2img,80,224,147,627,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,6c595e436c99554e,PAIRING_V1
subj07,fold_2,val,B:W,vis2img,48,192,145,625,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,36975e213b55a41b,PAIRING_V1
subj07,fold_2,val,B:W,vis2img,63,207,183,663,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,36975e213b55a41b,PAIRING_V1
subj07,fold_2,test,A:E,vis2img,43,43,118,598,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d3a5699280e657c6,PAIRING_V1
subj07,fold_2,test,A:E,vis2img,47,47,120,600,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d3a5699280e657c6,PAIRING_V1
subj07,fold_2,test,A:H,vis2img,2,2,140,620,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e19ed10e56c01b46,PAIRING_V1
subj07,fold_2,test,A:H,vis2img,28,28,129,609,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e19ed10e56c01b46,PAIRING_V1
subj07,fold_2,test,A:L,vis2img,36,36,117,597,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bfc7cedace593b6c,PAIRING_V1
subj07,fold_2,test,A:L,vis2img,42,42,135,615,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,bfc7cedace593b6c,PAIRING_V1
subj07,fold_2,test,A:P,vis2img,20,20,112,592,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f22d702850b4413c,PAIRING_V1
subj07,fold_2,test,A:P,vis2img,41,41,143,623,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,f22d702850b4413c,PAIRING_V1
subj07,fold_2,test,A:R,vis2img,25,25,133,613,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3655b1e19a8905b9,PAIRING_V1
subj07,fold_2,test,A:R,vis2img,39,39,142,622,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,3655b1e19a8905b9,PAIRING_V1
subj07,fold_2,test,A:V,vis2img,15,15,106,586,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,18ddbd526ce19446,PAIRING_V1
subj07,fold_2,test,A:V,vis2img,19,19,100,580,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,18ddbd526ce19446,PAIRING_V1
subj07,fold_2,test,B:B,vis2img,53,197,185,665,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,0c2d18ad52813efd,PAIRING_V1
subj07,fold_2,test,B:B,vis2img,89,233,161,641,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,0c2d18ad52813efd,PAIRING_V1
subj07,fold_2,test,B:C,vis2img,62,206,146,626,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1a7bae4383b8c397,PAIRING_V1
subj07,fold_2,test,B:C,vis2img,90,234,148,628,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,1a7bae4383b8c397,PAIRING_V1
subj07,fold_2,test,B:D,vis2img,68,212,188,668,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e790cf8c583e1df3,PAIRING_V1
subj07,fold_2,test,B:D,vis2img,81,225,169,649,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e790cf8c583e1df3,PAIRING_V1
subj07,fold_2,test,B:K,vis2img,59,203,149,629,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d039451bfa62acd7,PAIRING_V1
subj07,fold_2,test,B:K,vis2img,82,226,189,669,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d039451bfa62acd7,PAIRING_V1
subj07,fold_2,test,B:T,vis2img,60,204,170,650,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe98ee51a4ab0a63,PAIRING_V1
subj07,fold_2,test,B:T,vis2img,95,239,159,639,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,fe98ee51a4ab0a63,PAIRING_V1
subj07,fold_2,test,B:W,vis2img,72,216,175,655,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d6d054d88f11840e,PAIRING_V1
subj07,fold_2,test,B:W,vis2img,77,221,164,644,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,d6d054d88f11840e,PAIRING_V1
subj07,fold_3,train,A:E,vis2img,6,6,114,594,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,52df83c832bf387c,PAIRING_V1
subj07,fold_3,train,A:E,vis2img,23,23,111,591,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,52df83c832bf387c,PAIRING_V1
subj07,fold_3,train,A:E,vis2img,26,26,138,618,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,52df83c832bf387c,PAIRING_V1
subj07,fold_3,train,A:E,vis2img,32,32,116,596,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,52df83c832bf387c,PAIRING_V1
subj07,fold_3,train,A:H,vis2img,10,10,125,605,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,760005110716e290,PAIRING_V1
subj07,fold_3,train,A:H,vis2img,14,14,113,593,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,760005110716e290,PAIRING_V1
subj07,fold_3,train,A:H,vis2img,24,24,134,614,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,760005110716e290,PAIRING_V1
subj07,fold_3,train,A:H,vis2img,35,35,119,599,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,760005110716e290,PAIRING_V1
subj07,fold_3,train,A:L,vis2img,0,0,110,590,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,789722170336588d,PAIRING_V1
subj07,fold_3,train,A:L,vis2img,4,4,126,606,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,789722170336588d,PAIRING_V1
subj07,fold_3,train,A:L,vis2img,12,12,96,576,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,789722170336588d,PAIRING_V1
subj07,fold_3,train,A:L,vis2img,27,27,131,611,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,789722170336588d,PAIRING_V1
subj07,fold_3,train,A:P,vis2img,8,8,101,581,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a7c3c27fbd28c1b9,PAIRING_V1
subj07,fold_3,train,A:P,vis2img,13,13,130,610,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a7c3c27fbd28c1b9,PAIRING_V1
subj07,fold_3,train,A:P,vis2img,16,16,139,619,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a7c3c27fbd28c1b9,PAIRING_V1
subj07,fold_3,train,A:P,vis2img,34,34,127,607,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,a7c3c27fbd28c1b9,PAIRING_V1
subj07,fold_3,train,A:R,vis2img,17,17,105,585,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e8e5af7972359c35,PAIRING_V1
subj07,fold_3,train,A:R,vis2img,22,22,124,604,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e8e5af7972359c35,PAIRING_V1
subj07,fold_3,train,A:R,vis2img,30,30,98,578,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e8e5af7972359c35,PAIRING_V1
subj07,fold_3,train,A:R,vis2img,46,46,108,588,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,e8e5af7972359c35,PAIRING_V1
subj07,fold_3,train,A:V,vis2img,1,1,102,582,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,461ca55da131ff97,PAIRING_V1
subj07,fold_3,train,A:V,vis2img,3,3,137,617,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,461ca55da131ff97,PAIRING_V1
subj07,fold_3,train,A:V,vis2img,40,40,109,589,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,461ca55da131ff97,PAIRING_V1
subj07,fold_3,train,A:V,vis2img,45,45,97,577,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,461ca55da131ff97,PAIRING_V1
subj07,fold_3,train,B:B,vis2img,66,210,191,671,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b38e2d40760ac6c7,PAIRING_V1
subj07,fold_3,train,B:B,vis2img,76,220,167,647,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b38e2d40760ac6c7,PAIRING_V1
subj07,fold_3,train,B:B,vis2img,79,223,165,645,V2I_ROY_RANDOM_WITHIN_IDENTITY_V1,908ce1f927ae651f,b38e2d40760ac6c7,PAIRING_V1
