,cocoId,cocoSplit,cropBox,loss,nsdId,flagged,BOLD5000,shared1000,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject1_rep0,subject1_rep1,subject1_rep2,subject2_rep0,subject2_rep1,subject2_rep2,subject3_rep0,subject3_rep1,subject3_rep2,subject4_rep0,subject4_rep1,subject4_rep2,subject5_rep0,subject5_rep1,subject5_rep2,subject6_rep0,subject6_rep1,subject6_rep2,subject7_rep0,subject7_rep1,subject7_rep2,subject8_rep0,subject8_rep1,subject8_rep2
56821,193168,train2017,"(0, 0, 0.165625, 0.165625)",0.0,56821,False,False,False,0,1,0,0,0,0,0,0,0,0,0,16341,22893,24151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56822,338030,train2017,"(0, 0, 0.125, 0.125)",0.07692307692307693,56822,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9248,10281,25998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56823,250649,train2017,"(0.125, 0.125, 0, 0)",0.0,56823,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10253,14684,14771,0,0,0,0,0,0,0,0,0,0,0,0
56824,455322,train2017,"(0, 0, 0.125, 0.125)",0.08695652173913043,56824,False,False,False,0,1,0,0,0,0,0,0,0,0,0,21370,23294,23441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56825,193194,train2017,"(0, 0, 0.125, 0.125)",0.125,56825,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15590,27693,27833
56826,455339,train2017,"(0, 0, 0.16171875, 0.16171875)",0.13043478260869565,56826,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4481,4611,15254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56827,455343,train2017,"(0, 0, 0.125, 0.125)",0.0,56827,False,False,False,0,1,0,0,0,0,0,0,0,0,0,7741,7810,7852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56828,455345,train2017,"(0.125, 0.125, 0, 0)",0.0,56828,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14571,15124,27147
56829,455350,train2017,"(0, 0, 0.0, 0.0)",0.0,56829,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12653,17489,24604,0,0,0,0,0,0
56830,455353,train2017,"(0, 0, 0.0, 0.33125)",0.0,56830,False,False,False,1,0,0,0,0,0,0,0,570,16431,21089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56831,455355,train2017,"(0, 0, 0.10078125, 0.10078125)",0.06666666666666667,56831,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8378,15268,16089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56832,303221,train2017,"(0, 0, 0.125, 0.125)",0.0,56832,False,False,False,0,1,0,0,0,0,0,0,0,0,0,18678,18886,19298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56833,556491,train2017,"(0, 0, 0.12421875, 0.12421875)",0.0,56833,False,True,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4375,20721,21018
56834,455365,train2017,"(0, 0, 0.125, 0.125)",0.0,56834,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13101,26056,28553,0,0,0,0,0,0
56835,455381,train2017,"(0, 0, 0.10625, 0.10625)",0.0,56835,False,False,False,1,0,0,0,0,0,0,0,18612,18634,20669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56836,455384,train2017,"(0, 0, 0.125, 0.125)",0.0,56836,False,False,False,1,0,0,0,0,0,0,0,16099,27553,27944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56837,193243,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,56837,False,False,False,0,1,0,0,0,0,0,0,0,0,0,20806,22557,29797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56838,193246,train2017,"(0, 0, 0.125, 0.125)",0.09375,56838,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5498,5611,5626,0,0,0,0,0,0,0,0,0
56839,193251,train2017,"(0.3328125, 0.0, 0, 0)",0.0,56839,False,False,False,0,1,0,0,0,0,0,0,0,0,0,9923,9927,22635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56840,193255,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56840,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2801,3029,6522,0,0,0,0,0,0
56841,455400,train2017,"(0, 0, 0.125, 0.125)",0.0,56841,False,False,False,0,1,0,0,0,0,0,0,0,0,0,11912,17180,19955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56842,455401,train2017,"(0, 0, 0.11015625, 0.11015625)",0.1111111111111111,56842,False,False,False,1,0,0,0,0,0,0,0,4786,5110,27351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56843,455406,train2017,"(0, 0, 0.125, 0.125)",0.125,56843,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13568,27034,27167,0,0,0,0,0,0,0,0,0
56844,390513,train2017,"(0, 0, 0.125, 0.125)",0.14285714285714285,56844,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396,5452,21093,0,0,0,0,0,0
56845,455414,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56845,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13351,16271,17467,0,0,0,0,0,0,0,0,0,0,0,0
56846,455427,train2017,"(0, 0, 0.02, 0.02)",0.0,56846,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3806,8828,28972,0,0,0
56847,455430,train2017,"(0, 0.004, 0, 0)",0.0,56847,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,630,1033,1070,0,0,0,0,0,0
56848,259137,train2017,"(0, 0, 0.125, 0.125)",0.16,56848,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16778,16881,16917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56849,425433,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56849,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21557,21742,21919,0,0,0,0,0,0,0,0,0
56850,193318,train2017,"(0, 0.3328125, 0, 0)",0.0,56850,False,True,True,1,1,1,1,1,1,1,1,9792,10016,13120,9792,10016,13120,9792,10016,13120,9792,10016,13120,9792,10016,13120,9792,10016,13120,9792,10016,13120,9792,10016,13120
56851,455464,train2017,"(0, 0.178125, 0, 0)",0.0,56851,False,False,False,0,1,0,0,0,0,0,0,0,0,0,270,458,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56852,193327,train2017,"(0, 0, 0.125, 0.125)",0.06666666666666667,56852,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1732,9520,24207
56853,455473,train2017,"(0, 0.25, 0, 0)",0.0,56853,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8949,18973,23718,0,0,0,0,0,0,0,0,0,0,0,0
56854,193332,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,56854,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18684,18821,18893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56855,193333,train2017,"(0, 0, 0.125, 0.125)",0.0,56855,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8063,8229,10159,0,0,0,0,0,0
56856,455482,train2017,"(0, 0, 0.125, 0.125)",0.0,56856,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,806,941,27603,0,0,0,0,0,0,0,0,0
56857,455483,train2017,"(0, 0, 0.125, 0.125)",0.0,56857,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12879,19533,26495
56858,193340,train2017,"(0, 0.25, 0, 0)",0.0,56858,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11221,11300,17204,0,0,0,0,0,0
56859,455486,train2017,"(0, 0, 0.14296875, 0.14296875)",0.0,56859,False,True,False,1,0,0,0,0,0,0,0,8109,8118,18484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56860,193349,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56860,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14894,17496,28444,0,0,0,0,0,0
56861,193359,train2017,"(0, 0.3328125, 0, 0)",0.0,56861,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28811,29024,29118
56862,455506,train2017,"(0, 0, 0.14296875, 0.14296875)",0.0,56862,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8097,20319,21322,0,0,0
56863,193363,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56863,False,False,False,1,0,0,0,0,0,0,0,21239,21294,25990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56864,512723,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,56864,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1547,18884,18897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56865,193369,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56865,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26995,27339,27445,0,0,0,0,0,0,0,0,0
56866,455515,train2017,"(0, 0, 0.14453125, 0.14453125)",0.13333333333333333,56866,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25270,25495,28661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56867,193373,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56867,False,True,True,1,1,1,1,1,1,1,1,3236,11567,17498,3236,11567,17498,3236,11567,17498,3236,11567,17498,3236,11567,17498,3236,11567,17498,3236,11567,17498,3236,11567,17498
56868,455523,train2017,"(0, 0, 0.125, 0.125)",0.0,56868,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25506,25780,25827,0,0,0
56869,193380,train2017,"(0, 0, 0.125, 0.125)",0.030303030303030304,56869,False,False,False,1,0,0,0,0,0,0,0,7854,14855,24024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56870,193383,train2017,"(0, 0, 0.13828125, 0.13828125)",0.0,56870,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8567,15514,22798,0,0,0
56871,193385,train2017,"(0, 0, 0.16171875, 0.16171875)",0.0,56871,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12574,12668,12753,0,0,0,0,0,0,0,0,0
56872,455530,train2017,"(0, 0.1375, 0, 0)",0.0,56872,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2449,5445,8787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56873,193388,train2017,"(0, 0, 0.16640625, 0.16640625)",0.08333333333333333,56873,False,False,False,1,0,0,0,0,0,0,0,16810,17076,17492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56874,193389,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56874,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9995,10208,26139,0,0,0,0,0,0,0,0,0,0,0,0
56875,75923,train2017,"(0, 0, 0.25, 0.0)",0.0,56875,False,False,False,1,0,0,0,0,0,0,0,25369,25427,28630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56876,381758,train2017,"(0, 0, 0.125, 0.125)",0.05128205128205128,56876,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4013,4471,5064
56877,193398,train2017,"(0, 0, 0.0, 0.0)",0.0,56877,False,False,False,1,0,0,0,0,0,0,0,6680,6721,8986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56878,455543,train2017,"(0, 0, 0.12734375, 0.12734375)",0.0,56878,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16427,16580,28254
56879,193401,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,56879,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12210,23751,23768
56880,193403,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56880,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560,23882,24494,0,0,0,0,0,0
56881,455557,train2017,"(0, 0, 0.125, 0.125)",0.0,56881,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3733,13221,27584,0,0,0,0,0,0,0,0,0,0,0,0
56882,556524,train2017,"(0, 0, 0.09921875, 0.09921875)",0.0,56882,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9295,10658,10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56883,455565,train2017,"(0, 0, 0.125, 0.125)",0.0,56883,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19493,19557,19638,0,0,0,0,0,0,0,0,0
56884,193435,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56884,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20596,20663,20986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56885,455585,train2017,"(0, 0, 0.125, 0.125)",0.0,56885,False,False,False,0,1,0,0,0,0,0,0,0,0,0,6542,11228,12905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56886,193442,train2017,"(0, 0.25, 0, 0)",0.0,56886,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,376,518
56887,207003,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56887,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12885,26729,26918,0,0,0
56888,455588,train2017,"(0, 0, 0.1578125, 0.1578125)",0.0,56888,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7137,15750,29950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56889,193449,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56889,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4141,28037,28319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56890,193452,train2017,"(0, 0, 0.125, 0.125)",0.0,56890,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642,17266,17430,0,0,0,0,0,0
56891,193454,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56891,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,689,1002,17976,0,0,0,0,0,0,0,0,0,0,0,0
56892,455601,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,56892,False,False,False,1,0,0,0,0,0,0,0,7160,29305,29326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56893,415042,train2017,"(0.125, 0.125, 0, 0)",0.0,56893,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14090,22491,22703,0,0,0
56894,455608,train2017,"(0.134375, 0.134375, 0, 0)",0.0,56894,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12405,12694,15326,0,0,0,0,0,0,0,0,0
56895,193465,train2017,"(0, 0, 0.3328125, 0.0)",0.0,56895,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1901,11719,11755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56896,455613,train2017,"(0, 0, 0.1296875, 0.1296875)",0.0,56896,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1101,11493,17613,0,0,0,0,0,0
56897,455614,train2017,"(0, 0, 0.125, 0.125)",0.08333333333333333,56897,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171,11838,25457
56898,455615,train2017,"(0, 0, 0.165625, 0.165625)",0.0,56898,False,False,False,1,0,0,0,0,0,0,0,6025,6513,6942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56899,193474,train2017,"(0, 0, 0.053, 0.053)",0.0,56899,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4908,4993,5653,0,0,0
56900,193476,train2017,"(0.125, 0.125, 0, 0)",0.0,56900,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18179,25735,28505
56901,193479,train2017,"(0, 0, 0.125, 0.125)",0.0,56901,False,False,False,1,0,0,0,0,0,0,0,1319,1728,24006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56902,193480,train2017,"(0, 0, 0.0671875, 0.0671875)",0.0,56902,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13789,14156,14344,0,0,0
56903,193481,train2017,"(0, 0, 0.125, 0.125)",0.0,56903,False,False,False,1,0,0,0,0,0,0,0,5222,5480,13763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56904,455632,train2017,"(0.14375, 0.14375, 0, 0)",0.0,56904,False,False,False,0,1,0,0,0,0,0,0,0,0,0,9994,10393,20564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56905,455633,train2017,"(0, 0.3328125, 0, 0)",0.0,56905,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1482,21204,21452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56906,207013,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56906,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16194,16329,16456
56907,193504,train2017,"(0, 0, 0.125, 0.125)",0.0,56907,False,False,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9382,9657,10951,0,0,0,0,0,0
56908,455649,train2017,"(0, 0, 0.0, 0.0)",0.0,56908,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2772,20002,25729,0,0,0,0,0,0,0,0,0
56909,193506,train2017,"(0, 0, 0.125, 0.125)",0.0,56909,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14687,14769,14914,0,0,0,0,0,0,0,0,0,0,0,0
56910,455654,train2017,"(0, 0, 0.15703125, 0.15703125)",0.13333333333333333,56910,False,False,False,1,0,0,0,0,0,0,0,6158,6179,28487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56911,455657,train2017,"(0, 0, 0.125, 0.125)",0.0,56911,False,True,True,1,1,1,1,1,1,1,1,10058,10133,10263,10058,10133,10263,10058,10133,10263,10058,10133,10263,10058,10133,10263,10058,10133,10263,10058,10133,10263,10058,10133,10263
56912,455658,train2017,"(0, 0, 0.16640625, 0.16640625)",0.1,56912,False,False,False,1,0,0,0,0,0,0,0,7127,7191,26816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56913,455660,train2017,"(0, 0, 0.125, 0.125)",0.1,56913,False,False,False,0,1,0,0,0,0,0,0,0,0,0,1032,10062,10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56914,455664,train2017,"(0, 0, 0.12734375, 0.12734375)",0.0,56914,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18508,25644,27205,0,0,0
56915,455665,train2017,"(0, 0, 0.125, 0.125)",0.0,56915,False,False,False,1,0,0,0,0,0,0,0,26053,26195,26426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56916,425470,train2017,"(0.1671875, 0.1671875, 0, 0)",0.0,56916,False,False,False,0,1,0,0,0,0,0,0,0,0,0,19835,20192,29321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56917,193529,train2017,"(0, 0, 0.16640625, 0.16640625)",0.06666666666666667,56917,False,False,False,0,1,0,0,0,0,0,0,0,0,0,11481,14846,18501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56918,455674,train2017,"(0.125, 0.125, 0, 0)",0.0,56918,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3712,3722,3837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56919,455675,train2017,"(0, 0, 0.028125, 0.028125)",0.0,56919,False,False,False,0,1,0,0,0,0,0,0,0,0,0,6434,14284,22746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56920,455677,train2017,"(0, 0, 0.125, 0.125)",0.0,56920,False,False,False,0,1,0,0,0,0,0,0,0,0,0,27455,27500,27798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56921,193540,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,56921,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18786,27615,27813
56922,455696,train2017,"(0, 0, 0.16796875, 0.16796875)",0.0,56922,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3078,14268,24334,0,0,0,0,0,0,0,0,0,0,0,0
56923,455698,train2017,"(0, 0, 0.125, 0.125)",0.0,56923,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2058,2190,25555,0,0,0,0,0,0,0,0,0
56924,193557,train2017,"(0, 0, 0.16640625, 0.16640625)",0.0,56924,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5052,27062,27114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56925,455704,train2017,"(0, 0, 0.125, 0.125)",0.0,56925,False,False,False,0,1,0,0,0,0,0,0,0,0,0,4041,16497,29647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56926,455717,train2017,"(0, 0, 0.125, 0.125)",0.0,56926,False,False,False,1,0,0,0,0,0,0,0,8675,8795,8874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56927,294407,train2017,"(0, 0, 0.0, 0.0)",0.0,56927,False,False,False,0,1,0,0,0,0,0,0,0,0,0,10046,10246,29169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56928,338098,train2017,"(0.16640625, 0.16640625, 0, 0)",0.0,56928,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3434,22460,22860,0,0,0,0,0,0,0,0,0,0,0,0
56929,455735,train2017,"(0, 0, 0.125, 0.125)",0.13953488372093023,56929,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,24797,25029,0,0,0,0,0,0,0,0,0,0,0,0
56930,455737,train2017,"(0.125, 0.125, 0, 0)",0.0,56930,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2056,12111,12190,0,0,0,0,0,0,0,0,0,0,0,0
56931,455738,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,56931,False,False,False,0,1,0,0,0,0,0,0,0,0,0,19719,22932,23633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56932,193599,train2017,"(0, 0, 0.165625, 0.165625)",0.0,56932,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3398,3591,3659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56933,455744,train2017,"(0.125, 0.125, 0, 0)",0.0,56933,False,False,False,1,0,0,0,0,0,0,0,8508,8542,9001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56934,455746,train2017,"(0, 0, 0.16640625, 0.16640625)",0.13333333333333333,56934,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21425,29736,29971
56935,455751,train2017,"(0, 0, 0.125, 0.125)",0.1,56935,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4756,12138,12178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56936,455756,train2017,"(0, 0.33125, 0, 0)",0.0,56936,False,False,False,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11600,16444,23998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56937,455758,train2017,"(0, 0.334375, 0, 0)",0.0,56937,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2402,13538,17753,0,0,0,0,0,0,0,0,0
56938,193617,train2017,"(0.125, 0.125, 0, 0)",0.0,56938,False,False,False,0,1,0,0,0,0,0,0,0,0,0,2533,21529,21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56939,193621,train2017,"(0, 0, 0.125, 0.125)",0.0,56939,False,False,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2419,2535,28285
56940,455769,train2017,"(0.13984375, 0.13984375, 0, 0)",0.0,56940,False,False,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10089,16699,19961,0,0,0
56941,455770,train2017,"(0, 0, 0.125, 0.125)",0.0,56941,False,False,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12936,13307,22548,0,0,0,0,0,0,0,0,0
56942,455772,train2017,"(0, 0, 0.14296875, 0.14296875)",0.0,56942,False,False,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3403,7164,8131,0,0,0,0,0,0,0,0,0,0,0,0
56943,193629,train2017,"(0, 0, 0.1671875, 0.1671875)",0.0,56943,False,False,False,0,1,0,0,0,0,0,0,0,0,0,6492,13464,16201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56944,193634,train2017,"(0, 0, 0.15703125, 0.15703125)",0.0,56944,False,False,False,1,0,0,0,0,0,0,0,20042,26646,26852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
